datasetURI,distributionURI,accessURL,mediaType,catalogTitle,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/2a227b5d-0d08-409a-bb26-13deeef9f8ee,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-october-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/b2e8be52-c3b1-406c-9dbc-af5d0602fc22,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-august-2021.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/4773db2c-ab44-49ad-95eb-704159b973dc,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-july-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/0761115f-e645-4f91-9b45-35d0404301af,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-november-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/7fe29526-78e4-4a61-b631-801efa3953e8,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-november-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/c33a33f5-be8b-46b1-8fa3-4794321f3b27,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-january-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/604b7818-1797-4c30-878f-838dab1d3b5c,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-september-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/3437279f-5c7f-43b5-8df0-f46f902df58b,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-june-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/bccf8410-5666-4eed-b498-34719d48a2ef,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-december-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/27d25d64-a135-4242-9eb9-aa57661a44c2,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-november-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/a0bad582-8437-4441-9315-fb18c7ec4092,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-april-2021.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/4c359796-9a9e-4929-9baa-47f75c45c45a,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-may-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/06ca53a7-35ab-463d-84bb-9d25acdb2815,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-december-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/5c3ee3ee-071e-47d8-b2cd-bb24bda015cb,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-march-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/b22dba91-8284-4ea8-9807-9054dacc66bb,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-december-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/2d9c8a31-4dd3-4a66-a228-8679f7899740,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-august-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/c12c5527-910e-4fd9-a2e4-cb66d419f5be,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-march-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/48b9c332-dfab-47af-99ba-1f5f9bb1b693,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-april-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/0ec9c512-6d78-4bb9-a025-95a812bae884,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-february-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/a1196743-71d6-45c7-aa5f-b576cceabfc2,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-september-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/c41903ea-68a4-4608-b3d2-f543cffbbd06,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-august-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/904a80af-8315-4856-8a0f-14fa5d7d482e,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-july-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/644877f3-6f24-4a28-9670-4306d4e8a514,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-january-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/b4cb2a7a-1ca8-45b0-b505-d6e29281f930,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-february-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/429e746d-6c36-485c-a183-f4d4c7063138,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-september-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/924cde96-446f-498e-aac0-0b871c03d756,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-october-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/bb6c9934-eef0-4d26-97fc-46d9643c2998,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-august-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/87e4f373-a6ca-4fe2-b9cb-b8947653f035,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-january-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/2a21d02d-66ce-460d-9a5f-fd90551e8b54,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-april-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/4d3cb444-790b-4363-8fa9-471dbfc96e4d,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-april-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/certificates-of-competence,http://data.europa.eu/88u/distribution/fb36e67a-709c-4a7c-80c8-449ba7f598a7,http://fsadata.github.io/certificates-of-competence/data/certificates-of-competence-january-2018-to-december-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/certificates-of-competence,http://data.europa.eu/88u/distribution/fd478aad-0adf-4a19-9919-510b3134508f,https://fsadata.github.io/certificates-of-competence/data/certificates-of-competence-january-2019-to-december-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/certificates-of-competence,http://data.europa.eu/88u/distribution/e7179fa0-0526-4819-b061-e2a424a1b466,https://fsadata.github.io/certificates-of-competence/data/certificates-of-competence-january-2015-to-december-2016.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-hygiene-ratings-service-completion-rate-and-cost-per-transaction,http://data.europa.eu/88u/distribution/ba53b8d7-bb80-4d4a-921f-258758aca45c,https://fsadata.github.io/report-a-food-problem-service-completion-rate-and-cost-per-transaction/data/report-a-food-problem-service-completion-rate-and-cost-per-transaction.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/formal-complaints-about-the-food-standards-agency,http://data.europa.eu/88u/distribution/cb0181eb-9bb8-41fb-bd6f-42b4ec9eff7d,https://fsadata.github.io/formal-complaints-about-the-food-standards-agency/data/formal-complaints-about-the-food-standards-agency-2017.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/fsa-chart-of-accounts,http://data.europa.eu/88u/distribution/02857803-117a-49a2-92b8-77fc255597c2,https://github.com/fsadata/FSA-Chart-of-Accounts/raw/gh-pages/FSAChartOfAccounts2016_17SOP.xlsx,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/fsa-internal-foodweb-intranet-usage,http://data.europa.eu/88u/distribution/1fef357c-f852-4896-9739-204dc1988fee,https://fsadata.github.io/fsa-internal-foodweb-intranet-usage/data/fsa-internal-foodweb-intranet-usage.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/15b88738-192e-48e9-9c83-58fc3ce21722,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-food-recalls.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/8d8211d9-f6d5-4ef2-adde-d471edd5d232,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-dnp-supplements.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/002d9255-2893-409a-a2a1-d58a644404b5,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-our-food-future.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/a3d3192d-8728-4c9e-9a51-1d04a5a7a9dc,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-fsa-related.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/65e56bff-2aab-4db2-a5bb-9beb3411204a,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-food-crime.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/91066b52-0032-4d5c-8bd8-ded701f4f20c,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-novel-foods.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/survey-of-campylobacter-contamination-on-chickens,http://data.europa.eu/88u/distribution/609f593f-9f1f-4739-81ec-eec9786ecfe1,https://fsadata.github.io/survey-of-campylobacter-contamination-on-chickens/data/raw-data-year-2-survey-quarters-1-3.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/8971834f-0d27-43b2-8c75-66f1d6e10245,https://fsadata.github.io/wisdom-data-usage/data/november-2015-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/1acd684d-322a-4d88-ad82-f59f72b95e27,https://fsadata.github.io/wisdom-data-usage/data/january-2016-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/9b1a4129-144e-4f1d-ba5c-9ff13aa7bb10,https://fsadata.github.io/wisdom-data-usage/data/september-2017-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/150d4349-8389-4d5b-9db0-d7615f62753f,https://fsadata.github.io/wisdom-data-usage/data/june-2017-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/634f93fd-9372-4ea8-9398-f9b03b0e2f87,https://fsadata.github.io/wisdom-data-usage/data/july-2018-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/b81b4457-d0bd-448b-83c4-7a8d3b7d5f37,https://fsadata.github.io/wisdom-data-usage/data/september-2015-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/155fd893-08fd-4e6e-9d7c-f0970f33d681,https://fsadata.github.io/wisdom-data-usage/data/october-2015-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/86d2c2c9-5d4c-416a-a7f5-26ec02f4a95d,https://fsadata.github.io/wisdom-data-usage/data/june-2016-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/03028b45-1d90-4daa-a0d5-134a316d1cc1,https://fsadata.github.io/wisdom-data-usage/data/september-2016-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/8a6ce319-13a3-4092-8edd-7940d3fc0965,https://fsadata.github.io/wisdom-data-usage/data/march-2017-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/2a403feb-92a8-4b3a-bfe0-f4082c4f3764,https://fsadata.github.io/wisdom-data-usage/data/december-2016-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/d17d22b6-1c5a-4418-8326-bd421091b03a,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-adult-allergies.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/f751d0ef-7925-4398-b70d-86474f280b82,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-rare-burgers.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/d1e48f75-7954-4624-8baa-87d129b8d5b1,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-october-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/cd923330-6138-4394-a719-74af2bae85ad,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-january-2021.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/e1ce4965-4404-4bf1-97ed-3c908ce439ed,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-june-2021.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/c62b56b8-f6b3-4079-b52a-cf59afcf0dcb,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-july-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/e1b9afa7-3908-414a-8a36-b843404d462f,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-may-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/ff885d7a-03ee-4016-ab68-5756c82f327a,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-june-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/e7ceaf62-8574-48b8-af3b-a1ac129b0f54,https://fsadata.github.io/wisdom-data-usage/data/january-2018-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/e5d410d8-f38d-457f-be53-54940c6ab760,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-march-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/f4847ff2-6dd2-4fe1-9959-fe70a3fb6980,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-february-2021.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/f74555f0-19a3-4989-8e4d-7dbb9c66ae1b,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-food-hygiene-ratings.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/resources-used-business-committee-report,http://data.europa.eu/88u/distribution/cddee863-ab23-46dc-ad12-3c04a1ed356e,https://fsadata.github.io/resources-used-business-committee-report/data/resources-used-business-committee-report.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/f8651403-3f39-429d-a974-8dee45eb8ce5,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-september-2021.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/f918f602-b008-4e42-a7f4-836d01da59bf,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-march-2021.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/efefecf6-f6a5-4ccc-a1ee-84035b0b204a,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-may-2021.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/e517dc06-2c69-46c7-9f40-4cde96d815b8,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-antimicrobial-resistance.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/authorisations-held-by-fsa-staff,http://data.europa.eu/88u/distribution/c6061d87-82db-464b-889d-cbcc922edc88,https://fsadata.github.io/authorisations-held-by-fsa-staff/data/authorisations-held-by-fsa-staff.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/social-media-search-stream-data,http://data.europa.eu/88u/distribution/feecb567-24fa-49a9-865d-b08bde9aff36,https://fsadata.github.io/social-media-search-stream-data-sets/data/social-media-search-stream-data-sets-food-allergies.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-hygiene-ratings-website-pages,http://data.europa.eu/88u/distribution/d2e8dfc3-8197-4a76-bd72-4e3b3a5ce501,https://fsadata.github.io/food-hygiene-ratings-website-pages/data/food-hygiene-ratings-website-top-pages-december-2016-to-february-2017.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/f226417a-2857-4c40-a350-7b0bb6b4a7ec,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-may-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/fbff00ff-2030-4a94-a482-87581fc672ad,https://fsadata.github.io/wisdom-data-usage/data/april-2016-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/list-of-registered-dairy-establishments,http://data.europa.eu/88u/distribution/c5c3cf28-1431-4d18-b159-69d7b7e0d18b,https://fsadata.github.io/registered-dairy-establishments/data/registered-dairy-establishments-as-at-1-july-2021.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/wisdom-usage-reports,http://data.europa.eu/88u/distribution/fb452053-8825-4e70-9960-2926e8de4efb,https://fsadata.github.io/wisdom-data-usage/data/april-2018-wisdom-usage-reports.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/coronamelder-statistieken,http://data.europa.eu/88u/distribution/e82a9151-a316-484c-bc52-1cca70b1394d,https://github.com/minvws/nl-covid19-notification-app-statistics/tree/main/statistics,,Dataportaal van de Nederlandse overheid,,,,
http://data.europa.eu/88u/dataset/61cc8ad7-64fc-46b0-8816-825f73dd30c5,http://data.europa.eu/88u/distribution/3ca456b4-41ee-4453-ab4d-6a8489b4f715,https://github.com/FreeRail/FreeRail-5GConnectedMobility,,GovData,,,,
http://data.europa.eu/88u/dataset/a5664b25-245a-4ab5-8633-cc6ff6a4038f-stadt-zurich,http://data.europa.eu/88u/distribution/1a1c8485-6349-49c2-818e-cfd67cc15f3e,https://github.com/opendatazurich/opendatazurich.github.io/blob/master/ris-api/docs/swagger.yaml,http://www.iana.org/assignments/media-types/application/yaml,opendata.swiss,,,,
http://data.europa.eu/88u/dataset/https-data-norge-no-node-2861~~1,http://data.europa.eu/88u/distribution/284a02ab-b50c-4f5b-9fac-983e2a01e985,https://github.com/navikt/pam-public-feed,,Felles datakatalog,,,,
http://data.europa.eu/88u/dataset/https-data-norge-no-node-2861~~1,http://data.europa.eu/88u/distribution/284a02ab-b50c-4f5b-9fac-983e2a01e985,https://github.com/navikt/pam-public-feed,,National Data Catalog of Norway,,,,
http://data.europa.eu/88u/dataset/https-zenodo-org-record-7866035,http://data.europa.eu/88u/distribution/3205a7f1-6a31-40c1-ab37-3c47f8407978,https://github.com/robert-koch-institut/Daten_der_Notaufnahmesurveillance,,GovData,,,,
http://data.europa.eu/88u/dataset/da62c3b4-1acf-4658-96f5-a8592cde6ab1,http://data.europa.eu/88u/distribution/44193e77-15bc-4f08-83b2-5a12bc4ae65e,https://topicmaps-wuppertal.github.io/luftmessstationen/,,GovData,,,,
http://data.europa.eu/88u/dataset/dgc-emessi,http://data.europa.eu/88u/distribution/17c059da-d5bc-4ae0-a251-c3e40e756738,https://raw.githubusercontent.com/ministero-salute/it-dgc-opendata/master/data/dgc-issued-latest.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/popolazione-residente1,http://data.europa.eu/88u/distribution/2231d826-405e-4b6d-9969-6dd0ddb3c202,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/popolazione_residente_export.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/west-nile,http://data.europa.eu/88u/distribution/b8d310c3-4b4e-4bfd-b8f2-b0ce7f5a865c,https://raw.githubusercontent.com/unicalportale/dati-epidemiologici/main/west-nile/dati-aggregati/dati-sorveglianza-uccelli/dati-sorveglianza-uccelli-bersaglio/wn-ita-sorveglianza-uccelli-bersaglio.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/pdnd-distribuzione-degli-e-service-per-enti-erogatori,http://data.europa.eu/88u/distribution/433b01ad-bf97-41b0-b60f-79c50eee038f,https://raw.githubusercontent.com/italia/pdnd-opendata/main/data/distribuzione_e_service_per_enti_erogatori.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/visure-e-autocertificazioni-mese-in-corso,http://data.europa.eu/88u/distribution/09265507-1914-41ec-94ad-2d3512622dfd,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/visure_autocertificazioni_last_month.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/west-nile,http://data.europa.eu/88u/distribution/5c297c05-f8e9-4766-98ad-23438e5e0673,https://raw.githubusercontent.com/unicalportale/dati-epidemiologici/main/west-nile/dati-aggregati/dati-sorveglianza-umana/wn-ita-regioni-sorveglianza-umana.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/pdnd-enti-con-piu-connessioni-abilitate-ultimi-12-mesi,http://data.europa.eu/88u/distribution/4c44543a-e709-4497-8e63-23599575b538,https://raw.githubusercontent.com/italia/pdnd-opendata/main/data/enti_con_piu_connessioni_abilitate_last_twelve_months.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/dgc-emessi,http://data.europa.eu/88u/distribution/8224acf1-cfa4-46e6-a029-61c36eed8a13,https://raw.githubusercontent.com/ministero-salute/it-dgc-opendata/master/data/dgc-issued.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/pdnd-e-service-con-piu-enti-abilitati-ultimi-6-mesi,http://data.europa.eu/88u/distribution/9d5ab7e2-da1f-4195-b58e-d6da8005b512,https://raw.githubusercontent.com/italia/pdnd-opendata/main/data/e_service_con_piu_enti_abilitati_last_six_months.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/west-nile,http://data.europa.eu/88u/distribution/eeff1d57-d6dd-46f2-8ef5-bdcda949801f,https://raw.githubusercontent.com/unicalportale/dati-epidemiologici/main/west-nile/dati-aggregati/dati-andamento-nazionale/wn-ita-andamento-nazionale.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/tipologia-cambi-di-residenza,http://data.europa.eu/88u/distribution/5af76176-d625-4eb0-ae5e-8ea07bf95fd2,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/tipologia_cambi_residenza_export.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/west-nile,http://data.europa.eu/88u/distribution/47baebdc-ca52-4ee1-984c-740e7a34aa36,https://raw.githubusercontent.com/unicalportale/dati-epidemiologici/main/west-nile/dati-aggregati/dati-sorveglianza-entomologica/wn-ita-sorveglianza-entomologica.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/popolazione-residente1,http://data.europa.eu/88u/distribution/6c4041af-c551-4fe6-b752-fa2dab3dca23,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/popolazione_residente_export.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/dgc-emessi,http://data.europa.eu/88u/distribution/50703f77-8016-4f85-ad5b-70b5fe4c05f1,https://raw.githubusercontent.com/ministero-salute/it-dgc-opendata/master/data/dgc-issued.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/pdnd-distribuzione-degli-e-service-per-enti-erogatori,http://data.europa.eu/88u/distribution/a2fbe141-c6d4-483d-8369-ab4d60796698,https://raw.githubusercontent.com/italia/pdnd-opendata/main/data/distribuzione_e_service_per_enti_erogatori.csv,text/csv,dati.gov.it,,,,
